client_id,activity_date,total_orders,total_revenue,avg_order_value,return_rate,days_since_last_order,product_categories_used,device_type,has_app_installed,email_open_rate,discount_usage_pct,reviews_written,country,churned
E002270,2026-04-29,9,368.7,40.97,0.158,31.0,3,desktop,False,0.606,0.251,0,US,0
E002271,2026-05-12,7,315.13,45.02,0.233,18.0,6,desktop,False,0.333,0.152,1,IN,0
E002272,2026-05-02,9,761.81,84.65,0.051,28.0,5,desktop,True,0.597,0.248,0,US,0
E002273,2026-05-02,10,268.63,26.86,0.067,28.0,5,desktop,False,0.324,0.325,2,BR,1
E002274,2026-05-09,8,205.42,25.68,0.302,21.0,2,desktop,True,0.129,0.288,0,DE,0
E002275,2026-05-07,8,148.56,18.57,0.054,23.0,5,desktop,True,0.126,0.276,2,US,0
E002276,2026-05-04,4,190.46,47.62,0.266,26.0,1,mobile,True,0.541,0.28,1,BR,1
E002277,2026-05-09,4,93.61,23.4,0.179,123.62370931343419,6,desktop,True,0.308,0.402,0,DE,0
E002278,2026-05-05,12,287.06,23.92,0.096,25.0,2,mobile,True,0.135,0.386,1,US,1
E002279,2026-05-07,7,376.53,53.79,0.12,23.0,2,desktop,False,0.41,0.653,2,Other,1
E002280,2026-05-07,6,191.24,31.87,0.09,23.0,2,desktop,False,0.441,0.18,1,UK,1
E002281,2026-05-05,8,256.31,32.04,0.145,25.0,3,mobile,True,0.506,0.441,0,BR,0
E002282,2026-04-27,5,309.86,61.97,0.262,33.0,4,mobile,False,0.326,0.363,1,US,0
E002283,2026-05-06,3,79.4,26.47,0.237,24.0,3,mobile,False,0.384,0.298,2,US,1
E002284,2026-05-10,11,651.93,59.27,0.256,20.0,7,desktop,False,0.143,0.266,1,BR,0
E002285,2026-05-03,12,1158.35,96.53,0.367,27.0,6,mobile,True,0.775,0.313,0,FR,0
E002286,2026-04-25,8,230.04,28.76,0.365,35.0,1,mobile,False,0.274,0.658,0,US,1
E002287,2026-05-09,7,623.06,89.01,0.183,21.0,2,desktop,False,0.541,0.086,1,BR,0
E002288,2026-05-03,7,152.12,21.73,0.073,27.0,11,desktop,False,0.319,0.522,2,UK,0
E002289,2026-04-30,7,1243.07,177.58,0.229,30.0,4,mobile,True,0.648,0.16,1,US,1
E002290,2026-04-26,12,738.0,61.5,0.247,34.0,3,mobile,False,0.291,0.077,1,IN,0
E002291,2026-04-29,4,122.62,30.65,0.049,31.0,4,tablet,True,0.205,0.222,1,DE,1
E002292,2026-05-01,11,1015.11,92.28,0.088,29.0,4,desktop,False,0.48,0.41,0,UK,0
E002293,2026-05-08,11,259.3,23.57,0.291,22.0,2,desktop,False,0.716,0.094,1,BR,1
E002294,2026-05-05,3,43.22,14.41,0.241,25.0,3,mobile,True,,0.384,0,DE,0
E002295,2026-05-04,6,132.24,22.04,0.208,26.0,6,mobile,True,0.496,0.019,2,Other,0
E002296,2026-05-09,8,138.86,17.36,0.131,21.0,4,mobile,False,0.561,0.128,1,IN,0
E002297,2026-05-07,5,83.04,16.61,0.129,23.0,6,desktop,False,0.415,0.094,2,US,0
E002298,2026-04-29,6,440.6,73.43,0.031,31.0,7,mobile,False,0.407,0.353,1,UK,1
E002299,2026-05-07,7,507.33,72.48,0.25,23.0,2,mobile,False,0.391,0.291,0,Other,1
E002300,2026-05-14,5,142.27,28.45,0.036,16.0,3,desktop,True,0.53,0.359,1,Other,0
E002301,2026-05-09,13,1598.71,122.98,0.19,21.0,7,tablet,False,0.628,0.321,2,US,0
E002302,2026-05-06,8,153.98,19.25,0.151,24.0,2,desktop,False,0.382,0.633,0,US,1
E002303,2026-04-27,11,1122.4,102.04,0.213,33.0,2,mobile,True,0.242,0.538,3,US,1
E002304,2026-05-09,7,162.21,23.17,0.129,21.0,3,mobile,True,0.606,0.068,0,IN,1
E002305,2026-04-22,11,578.42,52.58,0.04,38.0,2,mobile,False,0.202,0.619,1,Other,1
E002306,2026-05-02,15,483.64,32.24,0.077,28.0,2,mobile,True,0.233,0.211,0,IN,0
E002307,2026-04-27,9,368.66,40.96,0.043,33.0,4,mobile,True,0.444,0.206,1,US,1
E002308,2026-05-07,8,400.91,50.11,0.103,23.0,3,mobile,False,0.42,0.178,3,Other,1
E002309,2026-05-10,7,215.57,30.8,0.008,20.0,4,desktop,False,0.4,0.458,1,US,0
E002310,2026-05-10,8,334.31,41.79,0.049,20.0,3,desktop,False,0.551,0.575,1,UK,0
E002311,2026-05-02,11,287.82,26.17,0.057,28.0,3,tablet,True,0.519,0.343,1,US,0
E002312,2026-04-27,4,72.67,18.17,0.074,33.0,3,mobile,False,0.538,0.148,2,DE,1
E002313,2026-04-27,6,76.39,12.73,0.064,33.0,4,mobile,False,0.336,0.258,1,DE,0
E002314,2026-04-30,6,286.44,47.74,0.072,30.0,3,mobile,False,0.522,0.066,1,US,1
E002315,2026-05-08,4,612.3,153.08,0.313,22.0,3,mobile,False,0.508,0.113,1,US,1
E002316,2026-05-02,8,205.1,25.64,0.031,28.0,5,mobile,True,0.274,0.363,2,IN,0
E002317,2026-05-03,12,849.24,70.77,0.023,27.0,5,mobile,False,0.271,0.219,0,US,1
E002318,2026-05-11,6,571.03,95.17,0.054,19.0,4,desktop,False,0.578,0.201,0,UK,0
E002319,2026-05-11,15,506.7,33.78,0.072,19.0,5,mobile,False,0.241,0.067,2,US,1
E002320,2026-05-01,10,1044.0528580125792,27.48,0.098,29.0,4,tablet,False,0.611,0.58,2,US,1
E002321,2026-05-09,8,455.43,56.93,0.207,21.0,4,mobile,True,0.183,0.074,1,US,0
E002322,2026-04-26,9,691.74,76.86,0.072,34.0,11,mobile,False,0.708,0.278,2,BR,0
E002323,2026-05-06,8,619.64,77.45,0.112,24.0,2,mobile,False,0.626,0.283,0,UK,1
E002324,2026-04-26,12,266.07,22.17,0.399,34.0,3,mobile,False,0.335,0.63,1,US,1
E002325,2026-05-05,8,1431.82,178.98,0.185,25.0,4,mobile,True,0.463,0.09,1,IN,0
E002326,2026-05-14,12,482.21,40.18,0.05,16.0,2,tablet,True,0.448,0.28,0,US,1
E002327,2026-05-01,8,331.31,41.41,0.011,29.0,2,mobile,True,0.177,0.275,3,BR,1
E002328,2026-05-10,8,409.1,51.14,0.049,20.0,4,mobile,True,0.334,0.247,2,US,0
E002329,2026-05-08,7,678.86,96.98,0.196,22.0,6,desktop,True,0.061,0.129,2,Other,1
E002330,2026-05-02,11,2749.26,249.93,0.052,28.0,6,mobile,True,0.628,0.256,1,US,0
E002331,2026-05-10,9,437.67,48.63,0.179,20.0,2,desktop,True,,0.117,0,DE,0
E002332,2026-05-06,12,279.14,23.26,0.255,24.0,6,mobile,True,0.643,0.077,1,FR,0
E002333,2026-04-24,5,280.87,56.17,0.327,36.0,5,desktop,False,0.479,0.239,0,DE,0
E002334,2026-04-26,6,412.12,68.69,0.018,34.0,2,mobile,False,0.309,0.509,1,IN,0
E002335,2026-05-09,8,247.82,30.98,0.144,21.0,4,mobile,True,0.296,0.129,0,US,0
E002336,2026-05-01,12,225.26,18.77,0.157,29.0,4,desktop,False,0.582,0.254,1,UK,1
E002337,2026-05-09,7,798.09,114.01,0.184,21.0,6,desktop,False,0.54,0.433,0,IN,0
E002338,2026-05-01,7,756.27,108.04,0.223,29.0,2,mobile,True,0.156,0.405,1,Other,1
E002339,2026-05-05,9,463.34,51.48,0.178,25.0,3,desktop,False,0.742,0.414,0,UK,0
E002340,2026-05-15,5,574.32,114.86,0.079,15.0,5,mobile,True,0.402,0.228,0,DE,0
E002341,2026-05-12,4,161.64,40.41,0.086,18.0,2,mobile,False,0.14,0.349,2,BR,1
E002342,2026-04-26,10,187.94,18.79,0.251,34.0,8,mobile,True,0.112,0.419,3,BR,1
E002343,2026-05-08,7,680.95,97.28,0.264,22.0,6,desktop,False,0.707,0.414,0,Other,0
E002344,2026-05-03,10,435.58,43.56,0.028,27.0,6,mobile,True,,0.324,1,IN,0
E002345,2026-05-09,8,1649.55,206.19,0.137,21.0,5,desktop,True,0.108,0.331,0,UK,1
E002346,2026-05-04,8,112.28,14.04,0.024,26.0,5,mobile,False,0.275,0.599,1,FR,1
E002347,2026-04-28,8,517.75,64.72,0.063,32.0,3,desktop,True,0.812,0.159,0,UK,0
E002348,2026-05-07,8,,20.08,0.013,23.0,2,desktop,False,0.556,0.139,1,US,1
E002349,2026-05-16,9,786.74,87.42,0.253,,2,mobile,True,0.341,0.36,1,IN,0
E002350,2026-05-07,5,484.78,96.96,0.116,23.0,4,mobile,False,0.733,0.572,0,DE,1
E002351,2026-05-04,6,156.26,26.04,0.281,26.0,4,mobile,False,0.278,0.16,2,US,1
E002352,2026-04-26,5,780.35,156.07,0.144,34.0,3,desktop,False,0.56,0.236,1,FR,0
E002353,2026-05-05,4,52.6,13.15,0.015,25.0,3,mobile,False,0.317,0.139,0,US,1
E002354,2026-05-12,13,839.15,64.55,0.029,18.0,2,mobile,False,0.102,0.258,2,US,0
E002355,2026-05-08,9,558.84,62.09,0.171,22.0,4,mobile,True,0.225,0.435,3,DE,1
E002356,2026-04-28,8,523.55,65.44,0.034,32.0,4,desktop,False,0.718,0.426,1,BR,0
E002357,2026-05-03,12,1103.91,91.99,0.218,27.0,2,mobile,False,0.465,0.644,0,UK,0
E002358,2026-05-01,1,56.89,56.89,0.107,29.0,2,mobile,True,0.207,0.147,1,US,0
E002359,2026-05-10,11,2021.2137835051888,60.62,0.254,20.0,2,tablet,False,0.303,0.608,0,DE,1
E002360,2026-05-14,10,207.23,20.72,0.14,16.0,4,mobile,False,0.103,0.52,1,US,1
E002361,2026-05-02,8,206.35,25.79,0.182,28.0,8,desktop,False,0.24,0.136,0,Other,0
E002362,2026-04-29,14,512.95,36.64,0.078,31.0,3,mobile,True,0.51,0.8,1,US,0
E002363,2026-05-16,7,691.95,98.85,0.393,14.0,5,mobile,False,0.414,0.118,1,IN,1
E002364,2026-05-09,5,327.89,65.58,0.203,21.0,2,desktop,True,0.384,0.187,0,US,0
E002365,2026-05-14,4,213.02,53.25,0.231,16.0,5,desktop,False,0.671,0.377,1,US,0
E002366,2026-04-28,10,75.13,7.51,0.179,32.0,5,desktop,False,0.452,0.438,1,UK,0
E002367,2026-05-09,9,1029.7699773168115,17.08,0.282,21.0,3,mobile,True,0.747,0.74,2,BR,0
E002368,2026-05-08,8,455.25,56.91,0.096,22.0,6,mobile,True,0.579,0.085,1,Other,0
E002369,2026-05-11,5,156.95,31.39,0.253,19.0,7,mobile,False,0.154,0.367,1,DE,1
E002370,2026-05-07,6,225.62,37.6,0.042,23.0,2,mobile,True,0.473,0.24,1,US,0
E002371,2026-05-04,10,832.36,83.24,0.549,26.0,7,mobile,True,0.419,0.225,1,US,1
E002372,2026-05-07,11,533.57,48.51,0.086,23.0,5,mobile,True,0.264,0.091,0,DE,1
E002373,2026-05-03,8,125.41,15.68,0.22,27.0,4,mobile,False,0.266,0.174,1,US,0
E002374,2026-05-04,6,187.3,31.22,0.188,26.0,5,mobile,True,0.36,0.474,1,Other,1
E002375,2026-05-18,6,335.5,55.92,0.174,12.0,5,mobile,False,0.253,0.034,0,UK,1
E002376,2026-05-03,10,791.64,79.16,0.135,27.0,2,mobile,True,0.547,0.25,0,BR,0
E002377,2026-05-04,7,192.8,27.54,0.074,26.0,3,desktop,True,0.611,0.231,2,IN,0
E002378,2026-05-08,8,694.87,86.86,0.154,22.0,3,desktop,True,0.211,0.257,1,US,0
E002379,2026-05-10,10,93.78,9.38,0.455,20.0,4,mobile,True,0.07,0.191,0,UK,1
E002380,2026-04-30,9,369.86,41.1,0.15,30.0,3,desktop,False,0.525,0.368,2,Other,0
E002381,2026-05-09,8,116.48,14.56,0.123,21.0,4,desktop,True,0.296,0.114,1,UK,0
E002382,2026-04-28,7,168.29,24.04,0.122,32.0,4,mobile,False,0.255,0.265,0,DE,0
E002383,2026-05-09,8,597.29,74.66,0.315,21.0,5,mobile,False,,0.462,1,IN,0
E002384,2026-05-10,4,130.39,32.6,0.123,20.0,4,mobile,True,0.228,0.153,1,US,0
E002385,2026-05-07,5,119.95,23.99,0.387,23.0,2,mobile,True,0.591,0.242,1,Other,1
E002386,2026-05-08,12,304.24,25.35,0.019,22.0,2,desktop,False,0.371,0.54,3,US,1
E002387,2026-05-02,9,1013.76,112.64,0.075,28.0,5,tablet,True,0.144,0.105,0,DE,0
E002388,2026-05-09,6,481.99,80.33,0.536,21.0,4,mobile,False,0.311,0.152,1,US,1
E002389,2026-05-07,11,481.13,43.74,0.313,23.0,4,desktop,False,0.17,0.23,0,DE,1
E002390,2026-05-11,6,84.68,14.11,0.131,19.0,5,mobile,True,0.476,0.483,0,US,1
E002391,2026-05-12,12,145.92,12.16,0.279,18.0,4,desktop,True,,0.222,3,US,0
E002392,2026-05-06,10,286.17,28.62,0.6,24.0,4,desktop,False,0.347,0.126,0,UK,0
E002393,2026-05-08,14,488.54,34.9,0.249,22.0,4,mobile,True,0.485,0.448,2,US,0
E002394,2026-05-09,3,887.38,295.79,0.28,21.0,5,mobile,False,0.362,0.278,0,DE,0
E002395,2026-05-08,9,235.18,26.13,0.158,22.0,3,desktop,False,0.493,0.25,0,US,0
E002396,2026-05-10,4,140.33,35.08,0.093,20.0,4,tablet,False,0.478,0.242,3,US,1
E002397,2026-05-07,5,187.25,37.45,0.167,23.0,2,mobile,False,0.095,0.469,2,US,0
E002398,2026-05-07,5,119.32,23.86,0.379,23.0,1,mobile,True,0.405,0.271,2,UK,1
E002399,2026-05-04,17,2728.44,160.5,0.502,26.0,4,mobile,False,0.45,0.175,1,US,1
E002400,2026-04-27,5,177.94,35.59,0.41,33.0,1,desktop,False,0.504,0.082,0,US,0
E002401,2026-05-01,9,105.25,11.69,0.106,29.0,2,desktop,False,0.501,0.131,1,DE,1
E002402,2026-05-10,9,595.47,66.16,0.109,20.0,4,desktop,False,0.862,0.691,2,BR,1
E002403,2026-05-12,9,569.45,63.27,0.043,18.0,5,desktop,False,0.391,0.274,3,FR,0
E002404,2026-05-06,7,592.45,84.64,0.035,24.0,6,desktop,False,0.791,0.446,0,US,1
E002405,2026-05-04,7,242.25,34.61,0.228,26.0,8,desktop,True,0.295,0.336,1,IN,0
E002406,2026-04-29,9,158.36,17.6,0.177,31.0,3,mobile,False,0.524,0.309,2,DE,1
E002407,2026-05-11,5,234.4,46.88,0.125,19.0,3,desktop,False,0.092,0.273,0,DE,0
E002408,2026-05-06,14,659.62,47.12,0.053,24.0,3,mobile,True,0.268,0.207,1,US,0
E002409,2026-05-06,10,294.24,29.42,,,3,mobile,True,0.267,0.459,1,US,0
E002410,2026-05-06,9,238.97,26.55,0.128,24.0,3,tablet,True,0.694,0.288,1,UK,0
E002411,2026-05-12,10,623.3,62.33,0.093,18.0,6,desktop,False,0.206,0.292,1,US,0
E002412,2026-05-04,5,131.75,26.35,0.014,26.0,2,tablet,True,0.445,0.08,0,FR,0
E002413,2026-05-06,11,1259.13,114.47,0.06,24.0,1,mobile,False,0.76,0.291,1,US,0
E002414,2026-05-02,6,474.81,79.14,0.129,28.0,3,mobile,False,0.211,0.232,1,US,1
E002415,2026-05-05,8,797.84,99.73,0.153,25.0,4,mobile,False,0.226,0.224,1,US,0
E002416,2026-04-28,10,226.94,22.69,0.158,32.0,6,mobile,True,0.479,0.416,0,US,0
E002417,2026-05-10,15,671.45,44.76,0.188,20.0,8,mobile,False,0.59,0.213,1,UK,0
E002418,2026-05-05,12,357.88,29.82,0.23846178261377035,25.0,6,mobile,False,0.61,0.532,0,US,0
E002419,2026-04-30,11,311.99,28.36,0.146,30.0,7,mobile,False,0.529,0.46,0,DE,0
E002420,2026-05-02,13,1868.67,143.74,0.087,28.0,5,tablet,True,0.363,0.205,0,US,0
E002421,2026-05-11,7,667.77,95.4,0.119,19.0,5,mobile,False,0.629,0.254,1,DE,1
E002422,2026-04-30,12,630.02,52.5,0.313,30.0,5,mobile,False,0.117,0.21,3,Other,1
E002423,2026-04-29,7,915.93,130.85,0.014,31.0,4,desktop,False,0.475,0.08,3,IN,0
E002424,2026-05-05,13,1275.7,98.13,0.007,25.0,2,mobile,False,0.435,0.124,0,DE,0
E002425,2026-05-06,15,469.32,31.29,0.077,24.0,1,tablet,False,0.383,0.73,1,UK,0
E002426,2026-05-06,7,99.96,14.28,0.092,24.0,3,desktop,False,0.347,0.323,2,FR,1
E002427,2026-05-01,7,55.92,7.99,0.121,29.0,6,mobile,True,0.623,0.536,0,Other,0
E002428,2026-05-17,9,177.03,19.67,0.24,13.0,7,desktop,False,0.348,0.255,3,UK,0
E002429,2026-05-16,8,6037.717447722527,125.74,0.036,14.0,3,desktop,False,0.624,0.523,0,US,0
E002430,2026-05-08,7,275.14,39.31,0.285,22.0,4,desktop,False,,0.229,0,BR,0
E002431,2026-05-08,5,373.06,74.61,0.214,,1,desktop,False,0.557,0.372,0,US,1
E002432,2026-04-27,9,539.07,59.9,0.03,33.0,1,desktop,False,0.443,0.179,2,BR,1
E002433,2026-05-02,10,403.77,40.38,0.127,28.0,3,desktop,False,0.399,0.023,0,US,0
E002434,2026-05-01,4,119.04,29.76,0.053,29.0,5,mobile,False,0.399,0.49,0,US,0
E002435,2026-05-04,10,598.62,59.86,0.042,26.0,6,desktop,False,0.509,0.041,2,IN,0
E002436,2026-05-01,13,2251.82,173.22,0.046,29.0,4,tablet,True,0.544,0.297,0,FR,0
E002437,2026-05-06,7,384.22,54.89,0.049,24.0,2,desktop,False,0.391,0.466,1,DE,1
E002438,2026-04-28,2,28.14,14.07,0.069,32.0,3,desktop,False,0.361,0.422,1,IN,1
E002439,2026-05-11,5,57.08,11.42,0.181,19.0,6,mobile,False,0.503,0.266,1,IN,0
E002440,2026-05-06,6,299.33,49.89,0.237,24.0,7,desktop,True,0.316,0.417,1,UK,0
E002441,2026-05-13,11,375.01,34.09,0.023,17.0,1,tablet,False,,0.262,0,Other,0
E002442,2026-05-06,6,98.69,16.45,0.028,24.0,2,mobile,False,0.139,0.663,1,US,1
E002443,2026-04-29,6,589.82,98.3,0.283,31.0,6,mobile,False,0.46,0.119,4,US,0
E002444,2026-05-02,5,152.14,30.43,0.069,28.0,7,mobile,False,0.579,0.068,0,IN,0
E002445,2026-05-03,10,651.06,65.11,0.116,27.0,4,mobile,False,0.304,0.146,0,UK,0
E002446,2026-05-11,7,611.46,87.35,0.036,19.0,7,desktop,False,0.594,0.332,0,IN,0
E002447,2026-05-11,8,129.07,16.13,0.094,19.0,2,mobile,False,0.359,0.405,1,US,0
E002448,2026-05-10,8,322.54,40.32,0.01,20.0,2,mobile,False,0.58,0.358,2,US,0
E002449,2026-05-05,6,147.06,24.51,0.026,25.0,5,desktop,False,0.192,0.187,1,US,1
E002450,2026-05-11,9,633.23,70.36,0.6501196235511916,19.0,4,desktop,False,0.532,0.103,0,DE,1
E002451,2026-05-08,11,1195.68,108.7,0.286,22.0,4,desktop,False,0.469,0.346,1,IN,0
E002452,2026-05-09,9,462.25,51.36,0.267,21.0,2,desktop,True,0.384,0.464,1,UK,0
E002453,2026-05-07,11,608.72,55.34,0.188,23.0,5,desktop,True,0.325,0.28,2,US,0
E002454,2026-05-04,6,221.38,36.9,0.469,26.0,5,desktop,False,0.312,0.224,0,US,1
E002455,2026-05-13,12,806.22,67.19,0.136,17.0,5,desktop,False,0.325,0.147,0,US,1
E002456,2026-04-26,5,113.21,22.64,0.057,34.0,2,mobile,False,0.212,0.422,0,FR,0
E002457,2026-05-03,10,113.07,11.31,0.125,,4,desktop,False,0.286,0.403,0,FR,1
E002458,2026-05-02,16,1169.07,73.07,0.03,28.0,5,mobile,False,0.527,0.233,1,US,0
E002459,2026-05-05,6,375.23,62.54,0.094,25.0,4,mobile,True,0.588,0.012,0,UK,1
E002460,2026-05-01,12,1013.55,84.46,0.119,29.0,4,mobile,True,0.268,0.377,1,FR,1
E002461,2026-05-08,8,521.74,65.22,0.04,22.0,3,desktop,False,0.462,0.244,3,US,1
E002462,2026-05-09,3,57.44,19.15,0.174,21.0,4,desktop,True,0.453,0.154,0,UK,0
E002463,2026-05-01,7,145.26,20.75,0.396,29.0,10,mobile,False,0.703,0.402,4,DE,0
E002464,2026-05-14,7,630.05,90.01,0.124,16.0,4,desktop,False,0.155,0.075,4,UK,1
E002465,2026-04-29,8,167.35,20.92,0.145,31.0,3,mobile,False,0.509,0.27,0,US,1
E002466,2026-05-07,6,228.12,38.02,0.46,23.0,4,desktop,False,0.544,0.571,3,US,1
E002467,2026-05-07,13,285.26,21.94,0.155,23.0,4,desktop,False,0.181,0.107,0,BR,0
E002468,2026-04-29,6,673.8,112.3,0.084,31.0,3,desktop,False,0.608,0.151,1,US,0
E002469,2026-05-09,10,165.83,16.58,0.178,21.0,2,desktop,False,0.348,0.279,2,IN,0
E002470,2026-04-30,8,532.08,66.51,0.173,30.0,4,mobile,False,0.189,0.122,0,UK,1
E002471,2026-05-08,10,1290.6122981145093,23.4,0.13,22.0,1,mobile,False,0.287,0.128,0,UK,1
E002472,2026-05-05,4,270.89,67.72,0.212,25.0,5,desktop,True,0.347,0.139,0,BR,1
E002473,2026-05-09,9,603.53,67.06,0.296,21.0,4,desktop,False,0.148,0.333,0,US,1
E002474,2026-04-30,4,222.25,55.56,0.262,30.0,5,mobile,False,0.475,0.369,0,US,0
E002475,2026-05-04,7,848.66,121.24,0.038,26.0,3,mobile,False,0.404,0.258,0,US,0
E002476,2026-05-09,8,1439.8,179.98,0.14,21.0,6,mobile,True,0.283,0.145,0,FR,0
E002477,2026-05-04,7,35.0,5.0,0.057,26.0,1,mobile,False,,0.033,1,UK,1
E002478,2026-05-02,9,355.95,39.55,0.169,28.0,3,mobile,False,0.135,0.479,1,IN,1
E002479,2026-04-28,5,151.9,30.38,0.064,32.0,5,mobile,False,0.59,0.269,0,UK,0
E002480,2026-05-19,2,174.24,87.12,0.042,11.0,4,tablet,False,0.369,0.51,0,UK,1
E002481,2026-05-05,6,560.37,93.39,0.324,25.0,3,mobile,True,0.248,0.348,0,US,1
E002482,2026-05-09,11,165.28,15.03,0.467,21.0,2,mobile,False,0.663,0.202,1,US,0
E002483,2026-05-02,7,305.84,43.69,0.081,28.0,5,mobile,False,0.268,0.293,1,IN,1
E002484,2026-05-10,6,163.66,27.28,0.244,20.0,2,mobile,False,0.524,0.293,1,US,0
E002485,2026-05-04,6,396.65,66.11,0.091,26.0,7,desktop,False,0.436,0.156,2,Other,1
E002486,2026-04-28,5,498.56,99.71,0.101,32.0,6,mobile,True,0.425,0.324,2,US,0
E002487,2026-04-25,9,190.85,21.21,0.357,35.0,4,desktop,False,0.389,0.39,1,DE,1
E002488,2026-04-26,7,314.87,44.98,0.242,34.0,4,desktop,False,0.168,0.088,1,US,1
E002489,2026-05-08,7,156.35,22.34,0.046,,9,mobile,False,0.166,0.175,2,BR,1
E002490,2026-05-03,15,216.99,14.47,0.041,27.0,1,desktop,True,0.344,0.438,1,US,0
E002491,2026-04-29,9,918.7,102.08,0.016,31.0,3,tablet,False,0.466,0.244,3,DE,0
E002492,2026-05-11,7,673.38,96.2,0.025,19.0,6,mobile,True,0.256,0.135,1,Other,0
E002493,2026-05-03,4,87.1,21.78,0.149,27.0,7,mobile,True,0.203,0.205,1,FR,1
E002494,2026-05-08,5,,98.42,0.018,22.0,3,tablet,False,0.28,0.07,1,US,0
E002495,2026-05-07,4,75.76,18.94,0.277,23.0,5,desktop,True,0.502,0.325,1,IN,0
E002496,2026-05-01,8,630.55,78.82,,29.0,6,mobile,True,0.246,0.49,1,UK,0
E002497,2026-05-07,7,153.42,21.92,0.017,23.0,4,desktop,False,0.348,0.649,3,US,0
E002498,2026-04-30,9,409.87,45.54,0.19,30.0,2,mobile,False,0.374,0.279,2,UK,1
E002499,2026-05-08,15,616.48,41.1,0.125,22.0,3,desktop,False,0.593,0.285,1,IN,0
E002500,2026-05-13,8,65.05,8.13,0.264,17.0,4,mobile,False,0.275,0.244,1,UK,1
E002501,2026-05-04,4,141.23,35.31,0.252,26.0,3,mobile,False,0.718,0.1,1,BR,1
E002502,2026-05-11,10,412.62,41.26,0.036,19.0,2,desktop,True,0.191,0.145,0,BR,1
E002503,2026-05-08,9,178.29,19.81,0.037,22.0,4,tablet,False,0.378,0.474,0,UK,1
E002504,2026-05-01,10,310.15,31.01,0.114,29.0,7,desktop,False,0.297,0.067,2,US,1
E002505,2026-05-16,7,658.2,94.03,0.17,,7,mobile,True,0.236,0.388,0,BR,0
E002506,2026-05-03,6,252.18,42.03,0.137,27.0,8,mobile,False,0.719,0.8,1,US,0
E002507,2026-05-10,8,248.59,31.07,0.101,20.0,6,tablet,True,0.489,0.132,1,US,0
E002508,2026-05-13,11,189.77,17.25,0.359,17.0,3,tablet,True,0.567,0.383,2,US,1
E002509,2026-05-06,4,102.87,25.72,0.131,24.0,2,mobile,True,0.127,0.108,0,IN,0
E002510,2026-05-02,5,207.35,41.47,0.229,28.0,4,desktop,False,0.489,0.483,3,US,1
E002511,2026-05-06,4,143.9,35.97,0.242,24.0,1,mobile,True,0.396,0.056,1,US,0
E002512,2026-05-05,6,133.82,22.3,,25.0,1,mobile,True,,0.381,0,US,0
E002513,2026-05-03,4,109.38,27.35,0.131,27.0,3,mobile,False,0.303,0.165,0,US,1
E002514,2026-05-07,8,187.7,23.46,0.36,23.0,4,mobile,True,0.214,0.103,1,Other,1
E002515,2026-05-01,8,989.0,123.62,0.105,29.0,1,mobile,False,0.393,0.454,1,DE,1
E002516,2026-05-06,9,1039.65,115.52,0.103,24.0,3,desktop,False,0.353,0.332,0,BR,0
E002517,2026-04-29,12,540.05,45.0,0.057,31.0,4,mobile,False,0.476,0.23,0,BR,1
E002518,2026-05-02,8,486.86,60.86,0.07,,1,mobile,True,0.468,0.323,0,US,1
E002519,2026-04-29,7,893.76,127.68,0.18,31.0,3,mobile,True,0.528,0.138,1,IN,0
E002520,2026-05-10,7,613.3,87.61,0.358,20.0,5,mobile,True,0.303,0.4,1,Other,0
E002521,2026-04-27,6,151.26,25.21,0.026,33.0,5,mobile,True,0.716,0.434,3,BR,1
E002522,2026-05-14,8,459.44,57.43,0.04,16.0,4,desktop,False,0.438,0.124,1,BR,0
E002523,2026-05-07,9,324.86,36.1,0.175,,5,mobile,True,0.547,0.333,2,UK,0
E002524,2026-05-13,12,5285.932085508914,83.42,0.032,17.0,4,desktop,False,0.353,0.415,3,IN,0
E002525,2026-05-08,9,78.13,8.68,0.093,22.0,3,tablet,True,,0.148,2,US,0
E002526,2026-05-03,9,57.52,6.39,0.077,27.0,3,mobile,False,0.168,0.111,0,BR,1
E002527,2026-05-08,7,417.66,59.67,0.287,22.0,6,tablet,True,0.658,0.141,2,US,0
E002528,2026-05-06,5,263.13,52.63,0.293,24.0,3,tablet,True,0.734,0.399,1,DE,0
E002529,2026-05-03,2,129.07,64.53,0.376,,2,desktop,False,0.287,0.074,0,Other,1
E002530,2026-05-09,11,265.44,24.13,0.297,21.0,3,desktop,False,0.353,0.468,0,DE,0
E002531,2026-05-06,6,94.5,15.75,0.152,24.0,5,desktop,False,0.524,0.196,2,US,1
E002532,2026-05-01,4,124.06,31.01,0.358,29.0,2,desktop,False,0.23,0.3,0,BR,0
E002533,2026-05-13,11,142.11,12.92,0.112,17.0,4,desktop,False,0.376,0.228,1,Other,0
E002534,2026-04-29,6,119.72,19.95,0.108,31.0,2,mobile,False,0.24,0.284,0,FR,1
E002535,2026-05-05,13,1046.47,80.5,0.307,25.0,6,tablet,True,0.611,0.268,0,IN,0
E002536,2026-05-06,5,171.96,34.39,0.164,24.0,3,desktop,False,0.462,0.427,4,IN,1
E002537,2026-05-01,8,240.57,30.07,0.029,29.0,4,desktop,True,0.57,0.341,1,IN,0
E002538,2026-05-05,10,216.83,21.68,0.103,25.0,2,mobile,False,0.136,0.061,1,US,1
