client_id,activity_date,contract_type,monthly_charges,total_charges,tenure_months,calls_to_support,avg_call_duration_min,data_usage_gb,international_plan,has_technical_issues,payment_delay_count,competitor_offer_seen,region,churned
T002463,2026-05-23,Month-to-month,94.65,2220.5,24,3,10.2,8.29,False,False,2,True,Central,1
T002464,2026-05-18,One year,59.08,1205.47,21,2,7.8,6.46,False,False,1,False,West,0
T002465,2026-05-20,Month-to-month,20.0,595.34,28,1,6.9,24.99,False,False,0,False,North,0
T002466,2026-05-23,One year,78.15,1605.26,20,2,11.0,6.2,True,False,1,False,East,0
T002467,2026-05-17,Two year,64.17,1231.96,19,4,16.2,19.67,True,False,0,True,South,1
T002468,2026-05-15,One year,85.79,1781.92,21,1,7.9,,False,False,0,False,North,1
T002469,2026-05-17,One year,52.71,1748.08,32,3,2.7,31.25,True,False,1,False,North,0
T002470,2026-05-24,Month-to-month,20.0,416.65,23,2,6.9,25.25,True,True,1,True,North,1
T002471,2026-05-18,Month-to-month,35.77,821.11,21,3,10.6,16.38,False,False,0,True,North,1
T002472,2026-05-21,Two year,37.54,777.78,21,2,6.6,9.58,True,False,0,False,West,0
T002473,2026-05-16,One year,34.17,1106.49,34,2,2.2,24.65,False,False,0,False,South,1
T002474,2026-05-21,Month-to-month,48.12,1526.36,30,2,9.0,41.36,False,False,3,True,West,1
T002475,2026-05-18,Month-to-month,86.82,2659.1,29,2,7.2,14.77,True,False,2,False,Central,1
T002476,2026-05-20,Month-to-month,23.56,563.41,24,1,5.5,15.71,False,True,1,False,East,0
T002477,2026-05-13,Month-to-month,91.49,2146.4,22,1,9.1,4.11,True,False,1,True,East,0
T002478,2026-05-22,Month-to-month,26.91,480.37,17,2,11.6,6.88,True,False,2,True,West,1
T002479,2026-05-22,Month-to-month,53.57,1801.26,33,2,6.3,7.14,False,False,1,False,North,1
T002480,2026-05-17,Two year,63.93,1525.89,26,2,11.3,8.22,False,False,0,False,South,0
T002481,2026-05-23,Month-to-month,56.01,1070.91,19,2,8.4,47.57,False,False,1,False,East,0
T002482,2026-05-17,Month-to-month,83.66,1757.56,21,2,4.0,8.8,False,False,2,True,West,0
T002483,2026-05-12,Month-to-month,61.75,1585.47,26,1,1.0,14.73,False,False,0,False,West,0
T002484,2026-05-14,Month-to-month,60.29,1716.1,29,1,8.9,11.61,False,True,1,False,West,0
T002485,2026-05-21,Two year,20.0,415.03,20,1,,20.09,False,False,1,False,West,1
T002486,2026-05-16,Month-to-month,77.02,1516.79,21,3,5.1,8.17,False,False,2,True,East,1
T002487,2026-05-18,One year,121.36,2957.91,23,4,5.6,3.83,False,False,0,True,West,0
T002488,2026-05-13,Two year,50.24,1152.66,23,2,3.3,28.65,False,True,0,False,Central,0
T002489,2026-05-24,Month-to-month,84.81,1949.84,24,1,9.1,16.16,False,True,1,True,East,1
T002490,2026-05-21,One year,40.29,873.42,22,1,3.8,26.8,False,False,0,False,Central,1
T002491,2026-05-22,Two year,94.56,2865.09,30,1,6.9,30.02,True,False,2,False,Central,0
T002492,2026-05-21,Month-to-month,80.57,2418.6,28,2,6.1,6.51,False,False,1,False,East,1
T002493,2026-05-20,Month-to-month,54.0,1565.76,28,3,2.0,15.27,False,False,0,False,North,1
T002494,2026-05-27,Two year,52.03,1157.08,21,2,10.4,6.75,True,True,0,False,North,0
T002495,2026-05-15,Two year,84.36,2438.72,29,3,7.3,2.02,False,False,0,False,West,0
T002496,2026-05-13,Month-to-month,66.23,2227.84,34,1,90.35195869519903,7.89,False,False,1,True,North,1
T002497,2026-05-22,One year,28.06,766.6,25,5,,6.85,False,False,1,False,South,1
T002498,2026-05-19,Month-to-month,20.0,595.87,30,5,15.2,22.48,False,False,0,True,East,0
T002499,2026-05-17,Two year,82.65,2089.98,26,2,8.2,10.23,False,False,1,False,Central,0
T002500,2026-05-21,Month-to-month,322.58982896471326,1466.61,36,0,6.1,20.66,False,False,2,False,West,0
T002501,2026-05-24,Month-to-month,66.06,1608.77,24,3,26.37101258364846,20.29,False,True,0,False,West,0
T002502,2026-05-20,One year,,1719.59,22,4,2.7,4.76,False,True,2,False,South,1
T002503,2026-05-21,Two year,28.93,671.39,23,0,5.4,5.25,False,False,0,True,North,0
T002504,2026-05-22,Two year,34.57,662.28,19,2,5.0,17.36,False,False,1,False,East,0
T002505,2026-05-18,Month-to-month,113.68,2574.86,22,2,6.3,4.37,False,True,0,True,North,1
T002506,2026-05-13,Month-to-month,52.63,912.51,19,3,5.1,6.66,False,False,1,False,East,1
T002507,2026-05-14,Two year,95.57,1720.41,20,2,11.6,29.55,True,False,2,True,Central,0
T002508,2026-05-22,Two year,140.22,2605.83,19,0,3.7,10.81,False,True,1,True,East,1
T002509,2026-05-17,Month-to-month,72.18,1290.11,18,3,5.0,2.48,False,False,0,True,East,0
T002510,2026-05-23,One year,39.14,812.96,22,3,7.0,,False,False,1,False,West,1
T002511,2026-05-25,Month-to-month,68.81,1858.98,29,2,4.7,32.15,True,False,1,False,West,0
T002512,2026-05-19,Month-to-month,59.34,1636.72,27,0,11.7,20.63,False,False,1,False,South,0
T002513,2026-05-20,Month-to-month,67.01,1583.26,24,2,4.3,7.95,False,False,0,True,East,1
T002514,2026-05-15,Month-to-month,86.51,2520.3,28,2,6.7,14.57,False,False,1,False,North,0
T002515,2026-05-17,Month-to-month,89.95,2429.05,29,2,6.4,25.4,False,False,0,False,East,1
T002516,2026-05-18,Two year,20.0,517.19,26,2,6.4,5.86,True,False,1,True,South,0
T002517,2026-05-18,Month-to-month,100.7,2618.86,24,1,16.5,17.77,False,False,1,False,East,1
T002518,2026-05-20,Month-to-month,73.21,1947.26,27,0,12.9,6.11,False,False,2,False,West,1
T002519,2026-05-23,Month-to-month,47.79,1252.77,27,1,9.9,17.31,True,False,0,False,North,0
T002520,2026-05-21,Month-to-month,87.02,2911.78,32,6,9.0,28.76,False,False,2,True,East,1
T002521,2026-05-20,Month-to-month,33.49,994.74,28,2,15.3,32.0,False,False,0,False,North,0
T002522,2026-05-15,One year,34.88,810.62,24,2,7.2,10.39,True,False,0,False,South,1
T002523,2026-05-19,Month-to-month,96.77,1786.97,19,1,6.7,21.96,False,False,0,False,North,1
T002524,2026-05-15,One year,67.01,1538.02,22,5,44.549461570166166,17.92,False,False,1,False,North,0
T002525,2026-05-18,Two year,112.03,2615.36,23,0,7.3,7.83,False,False,0,True,Central,0
T002526,2026-05-21,Month-to-month,44.42,1173.44,26,1,9.1,4.33,False,False,1,False,Central,0
T002527,2026-05-23,Two year,73.74,2014.54,27,1,8.1,,False,False,0,False,West,0
T002528,2026-05-24,Two year,76.62,2292.85,30,0,1.0,11.97,False,True,3,True,East,0
T002529,2026-05-24,Two year,77.18,1701.95,21,0,8.9,10.14,False,False,1,True,West,0
T002530,2026-05-22,One year,83.62,1877.99,21,3,9.7,18.59,False,False,0,False,Central,1
T002531,2026-05-20,One year,78.79,1793.56,24,2,9.7,66.71,False,False,0,True,East,0
T002532,2026-05-22,One year,65.58,1438.16,21,3,5.2,2.33,False,True,0,False,North,0
T002533,2026-05-11,One year,20.0,419.08,21,1,2.3,55.77,False,False,0,True,West,0
T002534,2026-05-22,Month-to-month,90.93,2126.97,25,1,12.4,11.02,False,False,1,False,Central,0
T002535,2026-05-19,Two year,20.0,495.97,26,2,6.5,13.25,False,False,0,False,South,0
T002536,2026-05-20,One year,27.99,520.9,19,2,6.1,5.59,False,False,0,False,South,0
T002537,2026-05-20,One year,43.86,969.78,21,0,5.5,3.44,True,True,1,False,South,1
T002538,2026-05-17,Month-to-month,92.1,2358.0,27,3,9.9,17.62,False,True,1,True,South,1
T002539,2026-05-20,Month-to-month,58.33,1433.2,27,2,11.5,9.24,False,True,1,True,West,1
T002540,2026-05-20,Month-to-month,121.25,2751.79,23,1,9.5,7.57,False,False,2,True,South,0
T002541,2026-05-23,Month-to-month,23.4,639.45,28,1,9.4,6.06,False,False,0,False,Central,0
T002542,2026-05-23,Month-to-month,32.01,944.27,28,2,6.4,2.81,True,True,2,True,West,1
T002543,2026-05-20,Month-to-month,20.0,607.71,30,4,6.1,10.86,False,False,0,False,North,1
T002544,2026-05-20,Month-to-month,30.6,950.6,30,2,6.3,13.52,False,False,0,False,West,0
T002545,2026-05-15,Month-to-month,46.02,947.43,21,3,9.5,21.35,False,False,4,False,West,1
T002546,2026-05-19,Month-to-month,108.95,1943.98,19,1,5.7,14.63,False,False,3,False,East,0
T002547,2026-05-17,Two year,96.37,16438.380310582677,23,3,10.1,12.55,False,False,0,False,East,0
T002548,2026-05-26,Month-to-month,72.15,2520.92,36,4,10.4,5.08,False,False,1,False,West,0
T002549,2026-05-19,Month-to-month,55.66,1149.29,20,2,10.6,128.31387656822193,False,False,0,True,South,1
T002550,2026-05-19,Month-to-month,87.94,1899.12,22,4,6.3,9.16,False,False,1,True,North,1
T002551,2026-05-15,Month-to-month,103.18,2344.66,22,1,4.5,14.27,False,False,1,False,South,1
T002552,2026-05-16,Month-to-month,45.6,879.44,19,0,8.0,,False,False,1,True,South,0
T002553,2026-05-17,One year,48.58,1320.15,27,0,6.1,24.54,False,False,0,False,West,0
T002554,2026-05-19,Two year,52.06,1540.82,29,5,5.5,32.19,True,False,1,False,North,0
T002555,2026-05-17,Month-to-month,20.0,493.97,25,1,6.9,7.62,False,False,1,False,East,1
T002556,2026-05-20,One year,101.33,1575.74,17,0,10.3,44.09,False,False,1,True,South,0
T002557,2026-05-21,Month-to-month,,1493.7,31,3,4.6,27.06,False,False,0,True,West,1
T002558,2026-05-23,Month-to-month,56.32,1667.27,28,0,14.7,63.09,True,True,1,False,East,0
T002559,2026-05-17,Month-to-month,108.68,4229.1,39,2,10.0,36.05,False,False,1,True,Central,1
T002560,2026-05-22,Month-to-month,48.81,1105.07,23,3,6.1,12.49,False,False,2,True,Central,1
T002561,2026-05-22,One year,102.98,2712.49,26,3,10.8,4.62,False,True,0,False,North,1
T002562,2026-05-22,One year,20.0,608.4,29,2,19.487020062146918,17.49,False,True,1,False,West,1
T002563,2026-05-19,One year,81.84,2098.02,26,2,8.6,3.42,False,True,3,False,North,1
T002564,2026-05-20,Month-to-month,51.64,1003.32,21,3,9.7,,False,False,1,False,West,1
T002565,2026-05-13,One year,20.0,624.9,31,4,10.6,15.08,False,False,1,False,East,1
T002566,2026-05-18,Month-to-month,30.93,755.97,24,4,7.4,8.0,False,True,3,True,South,1
T002567,2026-05-18,Month-to-month,69.21,1745.36,25,4,3.7,10.33,False,False,0,False,North,1
T002568,2026-05-14,Month-to-month,36.2,882.65,25,2,7.9,36.04,False,False,0,False,South,0
T002569,2026-05-12,One year,76.49,2644.16,34,1,12.9,17.32,False,False,0,False,West,0
T002570,2026-05-22,Two year,42.64,969.4,23,1,5.3,12.01,False,False,0,False,West,0
T002571,2026-05-22,Month-to-month,20.0,586.89,30,0,5.2,9.25,False,False,0,True,North,0
T002572,2026-05-22,One year,94.09,2318.75,25,5,7.0,14.2,True,True,0,False,South,0
T002573,2026-05-22,One year,73.83,1489.41,20,3,10.3,23.92,True,False,0,False,South,0
T002574,2026-05-20,Two year,20.0,466.46,23,0,3.6,18.78,True,True,0,False,East,0
T002575,2026-05-17,Month-to-month,84.59,2142.89,26,0,5.5,5.5,False,True,0,True,North,0
T002576,2026-05-18,One year,68.67,1386.98,20,1,3.9,18.78,False,False,3,False,South,1
T002577,2026-05-22,One year,52.05,1591.39,30,2,13.4,6.04,True,True,0,False,Central,1
T002578,2026-05-21,Two year,53.24,1587.05,29,1,4.2,12.99,False,True,0,False,East,0
T002579,2026-05-17,Month-to-month,105.21,2801.44,26,3,8.5,2.58,True,False,1,True,West,1
T002580,2026-05-19,Two year,74.57,2303.49,29,3,5.3,53.37872200348416,False,False,2,True,East,0
T002581,2026-05-21,Month-to-month,106.67,1875.69,17,3,9.5,7.68,False,True,0,False,South,1
T002582,2026-05-22,Two year,79.27,2006.0,23,0,11.8,4.97,False,False,2,True,East,0
T002583,2026-05-18,Month-to-month,72.05,1439.46,19,2,7.3,9.37,True,False,1,False,South,0
T002584,2026-05-26,Month-to-month,,665.92,15,3,11.0,26.26,True,False,1,False,North,1
T002585,2026-05-20,Month-to-month,69.73,1636.45,25,1,10.3,7.04,False,True,1,False,Central,0
T002586,2026-05-22,Month-to-month,95.63,1984.93,20,2,8.9,4.03,False,False,2,False,Central,0
T002587,2026-05-20,Month-to-month,,1617.04,23,3,11.5,43.35,True,False,1,False,West,0
T002588,2026-05-14,Month-to-month,123.09,3316.13,27,2,17.0,9.23,False,False,0,False,North,0
T002589,2026-05-27,Month-to-month,95.59,2144.96,25,4,12.9,34.47,False,False,0,True,North,1
T002590,2026-05-11,Month-to-month,29.05,590.39,23,1,1.6,5.66,True,False,2,False,North,1
T002591,2026-05-16,One year,50.45,1442.68,29,2,2.5,29.32,False,True,0,True,Central,1
T002592,2026-05-22,Two year,85.2,1160.72,14,1,7.6,24.75,False,False,0,True,West,0
T002593,2026-05-21,One year,20.0,555.26,30,3,1.0,,False,False,2,False,East,0
T002594,2026-05-20,Month-to-month,61.51,1442.03,23,0,7.4,19.91,False,True,0,False,Central,0
T002595,2026-05-14,Month-to-month,37.02,942.91,27,2,1.9,28.97,False,False,1,False,North,0
T002596,2026-05-23,Two year,66.22,1456.93,24,3,8.6,11.38,False,False,0,False,East,0
T002597,2026-05-23,Month-to-month,37.26,698.78,17,0,9.5,,False,False,1,False,North,0
T002598,2026-05-23,Month-to-month,96.6,2971.2,30,2,,22.93,False,False,0,False,South,0
T002599,2026-05-22,Two year,49.72,973.31,20,3,6.6,,False,False,1,True,Central,0
T002600,2026-05-25,Two year,84.94,2447.15,31,2,5.1,100.0,False,True,2,False,Central,0
T002601,2026-05-23,Month-to-month,20.19,424.59,22,4,8.3,,True,False,2,False,North,1
T002602,2026-05-17,One year,55.86,1407.14,26,2,3.1,6.93,False,False,1,False,North,0
T002603,2026-05-22,Month-to-month,26.61,569.58,22,1,4.3,11.56,False,False,1,False,East,0
T002604,2026-05-13,One year,100.8,2380.2,24,1,9.7,7.03,False,False,1,False,North,0
T002605,2026-05-15,Month-to-month,41.77,1021.85,26,4,6.6,,False,False,0,False,East,0
T002606,2026-05-24,Month-to-month,62.38,1372.13,23,4,6.1,12.36,False,True,0,True,East,1
T002607,2026-05-20,One year,75.56,1312.77,19,2,11.8,15.97,False,True,0,False,South,0
T002608,2026-05-19,Month-to-month,42.61,767.77,20,0,7.8,17.24,False,False,0,False,South,0
T002609,2026-05-17,One year,28.99,615.59,23,2,6.1,16.3,True,False,0,False,North,0
T002610,2026-05-20,Month-to-month,70.57,1778.83,26,1,10.7,4.06,False,False,2,False,Central,1
T002611,2026-05-20,Two year,20.0,531.68,27,2,4.4,6.92,True,False,2,False,South,1
T002612,2026-05-26,Two year,105.25,2477.16,23,2,1.0,5.53,False,False,1,True,East,0
T002613,2026-05-17,Month-to-month,60.9,,28,3,13.4,21.26,False,False,1,False,South,0
T002614,2026-05-20,One year,20.78,706.97,33,2,3.2,2.69,False,False,2,False,West,0
T002615,2026-05-15,Month-to-month,57.06,1067.62,19,1,14.6,35.05,False,False,1,True,North,0
T002616,2026-05-21,Month-to-month,511.49762335702485,2295.86,27,1,5.7,20.82,False,False,1,False,North,0
T002617,2026-05-23,Month-to-month,40.49,795.28,22,4,1.0,15.1,False,False,1,True,West,1
T002618,2026-05-14,Two year,20.0,2182.5259156993934,21,3,4.2,5.24,False,False,2,True,West,1
T002619,2026-05-17,Two year,61.3,1345.9,22,3,9.5,12.12,False,False,0,False,South,0
T002620,2026-05-23,Two year,87.84,2117.36,23,3,14.2,3.78,False,False,0,False,South,0
T002621,2026-05-21,Two year,71.99,1496.27,24,2,11.6,25.15,False,True,1,False,Central,0
T002622,2026-05-22,Two year,77.08,2659.76,33,1,12.0,12.75,False,False,1,False,North,0
T002623,2026-05-20,Month-to-month,93.7,1721.65,20,1,2.9,44.59,False,False,0,False,North,0
T002624,2026-05-19,Two year,112.49,3563.49,30,1,11.3,41.5,False,False,1,True,South,0
T002625,2026-05-22,One year,20.0,440.61,23,6,7.0,15.37,False,False,0,False,South,1
T002626,2026-05-19,Month-to-month,25.26,696.13,27,1,,24.51,False,True,0,False,East,1
T002627,2026-05-25,One year,70.04,1603.9,23,3,9.8,47.35,True,True,0,False,West,1
T002628,2026-05-23,Month-to-month,73.31,4115.1765600541285,15,2,9.5,3.83,False,True,2,False,East,0
T002629,2026-05-21,Month-to-month,20.0,604.54,30,1,2.4,10.25,True,True,1,True,East,1
T002630,2026-05-20,Month-to-month,41.53,1030.3,23,3,10.5,11.48,False,True,0,False,South,1
T002631,2026-05-20,Month-to-month,116.66,2249.24,20,3,5.5,23.95,False,True,1,True,West,1
T002632,2026-05-17,Month-to-month,54.38,1237.54,24,1,10.7,15.37,False,False,1,False,North,0
T002633,2026-05-22,Two year,71.31,1931.43,28,1,7.2,14.54,False,False,1,False,South,0
T002634,2026-05-18,One year,543.334537736971,2572.18,21,0,6.0,4.27,False,False,2,False,West,0
T002635,2026-05-22,Month-to-month,67.83,1402.27,20,2,10.0,7.03,False,False,2,False,South,1
T002636,2026-05-28,Month-to-month,88.62,2072.95,25,2,8.6,,False,False,1,False,North,0
T002637,2026-05-20,Month-to-month,82.13,2831.35,36,4,3.0,12.32,False,False,1,False,South,0
T002638,2026-05-23,Month-to-month,54.92,1894.27,34,0,14.1,9.25,True,True,1,True,West,0
T002639,2026-05-19,Two year,53.21,1299.98,23,0,7.2,10.32,False,False,1,False,North,0
T002640,2026-05-25,Month-to-month,100.45,2907.63,30,2,11.4,26.11,False,False,0,False,West,1
T002641,2026-05-23,One year,64.76,1623.76,27,2,7.5,18.41,False,False,1,False,West,0
T002642,2026-05-19,One year,34.73,838.97,23,1,4.5,7.7,False,True,2,True,East,1
T002643,2026-05-15,One year,97.47,1956.89,22,3,7.2,59.99,False,False,1,False,North,0
T002644,2026-05-17,Two year,20.0,492.96,24,1,10.2,12.71,False,True,0,False,West,0
T002645,2026-05-18,Month-to-month,112.35,2103.51,21,5,17.7,7.18,False,False,2,False,North,1
T002646,2026-05-24,Two year,59.4,1062.83,18,0,12.0,6.85,False,False,1,True,Central,0
T002647,2026-05-21,One year,65.24,1538.09,24,3,5.8,19.21,False,True,1,True,West,0
T002648,2026-05-18,One year,67.49,1361.86,21,2,1.9,27.16,False,False,2,False,North,0
T002649,2026-05-19,One year,104.92,2474.39,22,0,8.1,36.03,False,True,1,False,West,0
T002650,2026-05-22,Two year,70.23,1328.72,19,1,8.2,24.57,False,False,0,False,East,0
T002651,2026-05-12,Two year,64.32,1148.01,18,1,12.0,17.42,False,False,2,False,South,0
T002652,2026-05-20,Month-to-month,36.43,755.21,21,1,13.3,5.48,False,False,0,False,South,0
T002653,2026-05-23,Two year,43.59,964.1,23,4,10.5,27.09,False,False,0,False,East,1
T002654,2026-05-21,One year,84.26,1747.28,19,5,11.8,15.74,False,False,0,False,West,1
T002655,2026-05-17,Month-to-month,71.68,1547.25,22,3,7.2,23.78,True,True,2,True,Central,1
T002656,2026-05-22,Two year,115.61,2779.38,22,4,11.4,15.33,False,False,0,False,South,0
T002657,2026-05-16,Month-to-month,40.55,972.02,25,1,9.3,11.13,False,False,1,False,East,0
T002658,2026-05-26,One year,30.38,1003.58,33,1,16.0,11.79,False,False,0,True,West,1
T002659,2026-05-18,Month-to-month,73.99,1516.71,21,2,8.9,16.08,False,False,1,False,West,1
T002660,2026-05-25,Month-to-month,62.44,1378.37,23,4,7.3,11.34,False,False,1,False,East,1
T002661,2026-05-21,Two year,29.04,834.33,29,3,11.1,3.94,False,False,0,False,South,0
T002662,2026-05-22,Month-to-month,49.43,1552.77,29,0,14.1,61.25,False,False,0,True,West,1
T002663,2026-05-24,Month-to-month,86.14,2200.54,24,4,11.3,6.25,False,False,1,True,South,0
T002664,2026-05-19,Month-to-month,25.39,406.78,16,1,9.7,2.89,False,True,1,False,North,1
T002665,2026-05-22,Month-to-month,30.87,431.45,15,1,7.8,8.38,False,False,0,True,East,1
T002666,2026-05-20,Two year,43.15,1008.48,23,1,4.5,5.06,False,False,1,True,South,0
T002667,2026-05-18,Two year,43.77,1022.67,24,1,12.7,100.0,False,True,0,False,North,0
T002668,2026-05-19,Month-to-month,88.79,2112.67,25,2,12.7,10.72,False,True,0,False,North,1
T002669,2026-05-16,One year,48.34,1097.52,22,4,1.0,26.25,False,False,0,True,West,0
T002670,2026-05-19,Month-to-month,113.94,2452.85,23,5,4.6,13.72,False,True,1,False,Central,0
T002671,2026-05-23,One year,33.71,914.88,27,3,10.9,2.12,False,False,1,False,South,1
T002672,2026-05-20,Month-to-month,75.95,1708.1,22,2,6.0,28.08,False,True,1,False,North,0
T002673,2026-05-14,Month-to-month,63.8,1054.37,16,2,10.2,4.78,False,False,0,True,West,0
T002674,2026-05-16,Month-to-month,65.1,1766.72,29,2,4.0,17.87,False,True,1,False,South,1
T002675,2026-05-17,One year,20.0,585.14,27,1,4.7,3.77,False,False,1,False,Central,0
T002676,2026-05-21,Month-to-month,32.08,227.53,7,1,3.4,14.34,True,True,2,False,East,1
T002677,2026-05-21,Month-to-month,59.98,1856.8,31,0,7.5,10.92,False,True,0,True,North,0
T002678,2026-05-15,Two year,20.0,298.35,16,3,8.0,10.25,False,True,0,True,East,0
T002679,2026-05-14,One year,20.0,517.01,27,3,3.2,11.96,True,False,0,False,South,0
T002680,2026-05-16,Month-to-month,27.96,959.68,35,1,3.9,7.6,False,False,2,True,West,0
T002681,2026-05-10,Two year,75.12,2546.73,34,2,6.3,1.89,False,True,0,False,North,0
T002682,2026-05-17,Two year,79.32,2014.07,25,2,6.6,22.27,False,False,2,False,Central,1
T002683,2026-05-19,Month-to-month,28.29,888.02,32,2,4.9,30.32,False,False,0,False,West,1
T002684,2026-05-20,One year,58.96,1641.63,26,1,10.4,15.5,False,True,0,False,Central,0
T002685,2026-05-22,Month-to-month,77.71,2055.31,27,3,6.3,3.73,False,True,1,False,Central,1
T002686,2026-05-22,One year,104.75,2428.99,23,1,8.6,8.66,False,False,0,True,North,0
T002687,2026-05-16,Month-to-month,103.59,2732.94,25,1,9.6,14.6,False,False,1,False,East,1
T002688,2026-05-21,One year,92.34,2420.92,27,3,4.4,5.36,False,False,0,False,West,0
T002689,2026-05-24,Month-to-month,48.82,726.58,16,1,10.1,19.56,False,False,2,True,South,1
T002690,2026-05-16,Month-to-month,63.52,993.75,16,4,8.6,25.29,False,True,1,False,North,1
T002691,2026-05-23,Two year,67.14,1612.31,23,3,8.3,6.8,False,False,1,False,South,0
T002692,2026-05-20,Month-to-month,58.5,1582.6,27,3,4.6,32.0,False,False,1,True,North,1
T002693,2026-05-16,Two year,23.7,611.73,25,5,11.6,7.82,True,False,1,False,Central,0
T002694,2026-05-21,Two year,108.23,2524.17,25,4,1.4,10.56,False,False,2,False,South,0
T002695,2026-05-22,Two year,77.98,1646.21,23,3,7.4,,False,False,2,True,West,0
T002696,2026-05-25,Month-to-month,570.8949539524841,2059.38,22,3,4.6,31.23,False,False,1,True,Central,1
T002697,2026-05-19,Two year,84.81,2499.06,29,2,6.3,10.24,False,False,2,True,South,1
T002698,2026-05-23,Month-to-month,52.0,1288.09,26,2,2.3,35.88,False,True,0,False,West,1
