client_id,activity_date,subscription_tier,monthly_fee,days_since_last_login,avg_session_duration_min,support_tickets_last_30d,feature_adoption_count,login_frequency_trend,nps_score,contract_length_months,has_dedicated_manager,industry,country,churned
S001314,2026-05-21,Basic,44.0,9.0,43.3,1,3,stable,6.0,36,True,Tech,US,0
S001315,2026-05-15,Basic,,15.0,332.56014855948297,1,6,stable,6.0,23,True,Healthcare,US,0
S001316,2026-05-15,Premium,243.0,15.0,40.0,1,4,stable,7.0,16,False,Finance,US,0
S001317,2026-05-18,Premium,192.0,12.0,28.3,2,6,declining,7.0,17,False,Finance,US,0
S001318,2026-05-20,Basic,76.0,10.0,5.4,2,4,increasing,2.0,19,False,Retail,US,0
S001319,2026-05-14,Premium,170.0,16.0,32.5,2,1,increasing,9.0,4,False,Finance,DE,0
S001320,2026-05-16,Enterprise,773.0,14.0,33.1,3,4,stable,,23,False,Healthcare,US,0
S001321,2026-05-06,Basic,45.0,24.0,34.3,1,6,declining,10.0,5,True,Tech,US,0
S001322,2026-05-16,Basic,96.0,14.0,11.3,1,5,declining,8.0,28,False,Finance,US,0
S001323,2026-05-14,Basic,37.0,16.0,35.2,3,3,declining,0.0,5,False,Manufacturing,UK,1
S001324,2026-05-11,Premium,247.0,19.0,43.7,0,4,declining,,18,False,Tech,CA,1
S001325,2026-05-11,Basic,52.0,19.0,13.2,2,8,increasing,6.0,34,False,Healthcare,US,0
S001326,2026-05-17,Enterprise,617.0,13.0,33.2,2,10,declining,3.0,2,True,Tech,US,0
S001327,2026-05-08,Basic,46.0,22.0,15.3,2,2,increasing,6.0,3,True,Manufacturing,DE,0
S001328,2026-05-17,Premium,253.0,13.0,23.7,2,4,stable,6.0,23,False,Healthcare,US,0
S001329,2026-05-21,Basic,39.0,9.0,13.6,0,2,stable,7.0,25,False,Finance,CA,0
S001330,2026-05-14,Basic,41.0,16.0,20.8,0,5,stable,1.0,17,False,Tech,Other,0
S001331,2026-05-12,Premium,256.0,18.0,20.9,0,5,increasing,3.0,7,False,Finance,DE,1
S001332,2026-05-16,Basic,84.0,14.0,29.9,2,3,declining,,20,False,Education,Other,0
S001333,2026-05-20,Premium,215.0,10.0,35.7,1,5,increasing,5.0,26,False,Finance,US,0
S001334,2026-05-12,Enterprise,992.0,18.0,39.6,1,0,declining,8.0,10,False,Finance,US,0
S001335,2026-05-13,Enterprise,941.0,17.0,17.2,1,4,stable,8.0,6,False,Retail,US,0
S001336,2026-05-18,Enterprise,974.0,12.0,29.3,2,3,stable,9.0,1,False,Finance,US,0
S001337,2026-05-14,Basic,50.0,16.0,11.8,1,5,increasing,2.0,35,False,Finance,US,1
S001338,2026-05-10,Premium,261.0,20.0,23.7,0,3,declining,0.0,5,False,Tech,UK,0
S001339,2026-05-14,Enterprise,620.0,16.0,25.5,2,2,stable,3.0,24,False,Tech,UK,0
S001340,2026-05-16,Basic,52.0,,76.95135087662725,4,5,stable,7.0,21,True,Retail,US,1
S001341,2026-05-13,Basic,44.0,17.0,,4,3,stable,,20,False,Manufacturing,DE,0
S001342,2026-05-21,Premium,246.0,9.0,23.1,1,3,declining,0.0,24,True,Manufacturing,US,0
S001343,2026-05-21,Basic,85.0,9.0,26.9,2,8,stable,8.0,7,False,Manufacturing,US,0
S001344,2026-05-16,Premium,249.0,14.0,39.7,1,3,declining,8.0,5,False,Finance,US,1
S001345,2026-05-09,Enterprise,721.0,21.0,19.9,0,2,increasing,9.0,20,True,Tech,DE,0
S001346,2026-05-16,Premium,284.0,14.0,35.2,3,4,declining,9.0,16,False,Healthcare,UK,1
S001347,2026-05-11,Basic,48.0,19.0,42.3,0,5,stable,7.0,21,False,Education,FR,0
S001348,2026-05-14,Basic,66.0,16.0,41.6,1,5,declining,10.0,23,False,Retail,US,0
S001349,2026-05-17,Basic,45.0,13.0,22.7,0,1,declining,1.0,36,False,Finance,US,0
S001350,2026-05-13,Basic,40.0,17.0,13.3,0,5,declining,1.0,16,False,Healthcare,Other,0
S001351,2026-05-17,Premium,187.0,88.59167710325147,16.5,1,3,stable,5.0,27,False,Retail,US,0
S001352,2026-05-20,Premium,106.0,10.0,6.0,2,4,stable,0.0,26,False,Manufacturing,US,0
S001353,2026-05-16,Basic,69.0,14.0,33.2,3,1,stable,6.0,10,False,Retail,US,1
S001354,2026-05-12,Basic,85.0,18.0,34.0,1,3,stable,4.0,34,False,Finance,US,0
S001355,2026-05-13,Enterprise,934.0,17.0,26.4,4,6,stable,3.0,33,False,Tech,UK,0
S001356,2026-05-23,Basic,30.0,7.0,8.5,1,2,increasing,2.0,12,False,Finance,US,1
S001357,2026-05-18,Premium,249.0,12.0,20.6,1,3,increasing,,13,False,Tech,UK,0
S001358,2026-05-09,Basic,81.0,21.0,41.6,2,2,stable,4.0,29,True,Education,Other,0
S001359,2026-05-10,Premium,107.0,20.0,32.3,0,5,declining,9.0,25,True,Finance,US,0
S001360,2026-05-18,Basic,80.0,12.0,34.4,1,7,increasing,1.0,9,True,Finance,US,0
S001361,2026-05-19,Premium,144.0,11.0,64.7,0,5,increasing,1.0,7,False,Tech,CA,0
S001362,2026-05-21,Basic,74.0,9.0,28.9,1,1,declining,8.0,21,True,Healthcare,UK,0
S001363,2026-05-07,Premium,291.0,23.0,1.0,1,3,stable,8.0,27,False,Finance,AU,0
S001364,2026-05-11,Basic,57.0,19.0,11.8,2,6,stable,,32,False,Tech,US,1
S001365,2026-05-10,Basic,66.0,20.0,28.7,1,3,increasing,3.0,14,False,Manufacturing,DE,1
S001366,2026-05-15,Premium,200.0,15.0,25.2,1,3,stable,4.0,32,False,Finance,Other,1
S001367,2026-05-16,Basic,30.0,14.0,22.9,0,4,stable,0.0,28,False,Finance,US,0
S001368,2026-05-12,Basic,85.0,18.0,23.1,2,3,increasing,7.0,16,True,Tech,CA,1
S001369,2026-05-16,Basic,44.0,14.0,15.6,1,8,stable,9.0,28,True,Healthcare,DE,0
S001370,2026-05-15,Basic,37.0,15.0,29.5,1,3,declining,3.0,30,False,Retail,CA,0
S001371,2026-05-13,Basic,70.0,17.0,41.7,1,4,stable,7.0,33,False,Manufacturing,US,0
S001372,2026-05-15,Enterprise,534.0,15.0,45.8,0,3,increasing,6.0,17,False,Tech,US,0
S001373,2026-05-13,Basic,97.0,17.0,45.4,4,6,declining,2.0,20,False,Education,US,0
S001374,2026-05-08,Premium,172.0,22.0,13.5,0,2,increasing,,24,False,Retail,Other,0
S001375,2026-05-15,Enterprise,433.0,15.0,24.8,1,2,increasing,2.0,11,False,Tech,US,0
S001376,2026-05-12,Basic,50.0,18.0,21.2,1,5,stable,3.0,20,False,Tech,US,1
S001377,2026-05-15,Premium,108.0,15.0,32.1,0,2,declining,3.0,21,False,Tech,AU,0
S001378,2026-05-17,Enterprise,734.0,13.0,24.0,0,5,stable,0.0,21,False,Manufacturing,US,0
S001379,2026-05-15,Premium,144.0,15.0,,1,3,stable,7.0,13,False,Tech,UK,0
S001380,2026-05-13,Basic,97.0,17.0,42.5,4,4,stable,3.0,3,True,Finance,US,1
S001381,2026-05-22,Basic,76.0,8.0,26.2,1,8,stable,6.0,20,False,Retail,DE,0
S001382,2026-05-15,Basic,35.0,15.0,26.5,2,8,increasing,,31,True,Manufacturing,US,0
S001383,2026-05-18,Premium,286.0,12.0,30.0,1,3,increasing,4.0,26,False,Healthcare,UK,0
S001384,2026-05-14,Enterprise,413.0,16.0,33.1,4,4,stable,3.0,12,False,Retail,UK,1
S001385,2026-05-12,Enterprise,444.0,18.0,33.2,1,7,declining,9.0,22,False,Tech,US,0
S001386,2026-05-17,Basic,59.0,13.0,43.6,4,2,declining,10.0,4,False,Manufacturing,US,0
S001387,2026-05-17,Premium,119.0,13.0,9.6,0,1,declining,1.0,24,False,Tech,US,0
S001388,2026-05-20,Basic,84.0,10.0,28.9,1,6,declining,2.0,14,False,Tech,DE,0
S001389,2026-05-15,Enterprise,518.0,15.0,23.8,1,4,increasing,10.0,21,True,Education,US,0
S001390,2026-05-14,Basic,90.0,16.0,21.4,2,2,increasing,4.0,3,True,Tech,US,0
S001391,2026-05-17,Enterprise,430.0,13.0,34.1,0,2,increasing,,16,True,Tech,US,1
S001392,2026-05-12,Premium,181.0,18.0,40.6,0,7,stable,7.0,1,False,Healthcare,UK,0
S001393,2026-05-15,Basic,92.0,15.0,17.9,2,2,stable,10.0,28,True,Tech,DE,0
S001394,2026-05-12,Basic,97.0,18.0,45.2,2,4,declining,2.0,14,False,Tech,US,0
S001395,2026-05-09,Premium,189.0,21.0,7.8,1,7,increasing,7.0,35,True,Healthcare,AU,0
S001396,2026-05-16,Basic,30.0,14.0,32.1,1,7,increasing,5.0,18,False,Retail,DE,0
S001397,2026-05-15,Premium,292.0,15.0,14.3,0,7,increasing,6.0,4,False,Retail,CA,0
S001398,2026-05-17,Enterprise,953.0,13.0,17.3,2,4,increasing,7.0,33,True,Tech,DE,0
S001399,2026-05-17,Premium,284.0,13.0,,2,5,stable,8.0,17,True,Healthcare,US,0
S001400,2026-05-18,Basic,37.0,12.0,20.2,2,2,stable,10.0,14,False,Retail,Other,1
S001401,2026-05-10,Basic,56.0,20.0,1.0,2,5,increasing,2.0,25,False,Tech,FR,1
S001402,2026-05-11,Basic,92.0,19.0,32.3,1,4,stable,5.0,30,False,Tech,UK,0
S001403,2026-05-18,Enterprise,908.0,,34.4,0,5,increasing,4.0,26,False,Tech,US,0
S001404,2026-05-16,Basic,94.0,14.0,23.1,3,3,increasing,8.0,23,True,Finance,US,1
S001405,2026-05-18,Basic,85.0,12.0,22.1,1,3,stable,8.0,35,False,Tech,DE,0
S001406,2026-05-15,Basic,50.0,15.0,20.5,2,6,declining,8.0,17,True,Retail,US,0
S001407,2026-05-08,Enterprise,971.0,22.0,4.5,0,3,declining,7.0,17,True,Education,DE,0
S001408,2026-05-20,Basic,86.0,10.0,3.2,1,3,increasing,3.0,2,True,Tech,US,0
S001409,2026-05-18,Enterprise,720.0,12.0,34.6,0,5,increasing,4.0,19,False,Healthcare,UK,0
S001410,2026-05-22,Premium,102.0,8.0,37.8,3,1,stable,5.0,31,False,Tech,US,0
S001411,2026-05-10,Premium,281.0,20.0,32.2,2,4,declining,5.0,11,False,Tech,US,1
S001412,2026-05-12,Enterprise,886.0,18.0,29.6,1,3,stable,9.0,23,True,Retail,US,0
S001413,2026-05-10,Premium,104.0,20.0,34.4,3,5,stable,3.0,30,False,Finance,CA,1
S001414,2026-05-14,Enterprise,760.0,16.0,33.6,2,4,stable,7.0,8,False,Education,UK,0
S001415,2026-05-18,Basic,34.0,12.0,15.6,2,2,stable,6.0,1,False,Finance,Other,0
S001416,2026-05-18,Premium,283.0,12.0,27.7,3,1,declining,0.0,10,True,Tech,FR,1
S001417,2026-05-16,Premium,196.0,,21.4,1,2,stable,3.0,2,False,Finance,FR,0
S001418,2026-05-14,Premium,112.0,16.0,21.6,0,2,increasing,9.0,27,False,Tech,UK,0
S001419,2026-05-18,Enterprise,552.0,12.0,38.7,0,1,declining,5.0,12,False,Manufacturing,CA,0
S001420,2026-05-20,Enterprise,761.0,10.0,43.9,1,2,stable,4.0,30,False,Healthcare,Other,1
S001421,2026-05-11,Premium,108.0,19.0,1.0,0,2,increasing,4.0,28,False,Tech,FR,0
S001422,2026-05-12,Basic,97.0,18.0,21.9,2,3,stable,7.0,27,True,Finance,US,1
S001423,2026-05-10,Basic,31.0,20.0,21.3,3,1,declining,6.0,10,True,Healthcare,DE,1
S001424,2026-05-08,Basic,57.0,22.0,38.9,3,3,stable,3.0,8,False,Retail,US,1
S001425,2026-05-12,Basic,75.0,18.0,7.6,0,2,increasing,,12,False,Tech,US,0
S001426,2026-05-15,Basic,59.0,15.0,1.0,2,4,stable,5.0,3,True,Tech,DE,0
S001427,2026-05-16,Basic,74.0,,34.9,1,6,declining,,13,False,Tech,CA,1
S001428,2026-05-17,Basic,78.0,13.0,36.6,4,2,stable,5.0,16,False,Finance,US,0
S001429,2026-05-14,Premium,191.0,16.0,3.6,4,2,increasing,2.0,20,False,Finance,US,1
S001430,2026-05-19,Basic,71.0,11.0,23.5,0,10,declining,0.0,20,True,Tech,AU,1
S001431,2026-05-20,Enterprise,621.0,10.0,43.4,0,5,increasing,10.0,30,False,Finance,US,0
S001432,2026-05-21,Premium,274.0,9.0,12.1,1,6,increasing,4.0,20,False,Finance,US,0
S001433,2026-05-19,Basic,39.0,11.0,26.2,3,3,stable,8.0,29,False,Tech,FR,0
S001434,2026-05-18,Basic,35.0,12.0,31.1,1,3,stable,2.0,20,True,Manufacturing,CA,0
S001435,2026-05-15,Basic,36.0,15.0,7.9,2,3,declining,1.0,9,True,Healthcare,UK,0
S001436,2026-05-15,Enterprise,838.0,,18.2,1,3,declining,6.0,26,False,Finance,UK,0
S001437,2026-05-16,Basic,31.0,14.0,4.7,0,4,stable,2.0,36,False,Finance,US,0
S001438,2026-05-07,Premium,175.0,23.0,23.0,0,5,stable,10.0,21,False,Tech,US,1
S001439,2026-05-17,Enterprise,2806.5631145610723,13.0,15.5,2,6,declining,,22,False,Manufacturing,FR,0
S001440,2026-05-13,Enterprise,308.0,17.0,27.5,2,3,declining,8.0,9,False,Healthcare,CA,1
S001441,2026-05-11,Basic,33.0,19.0,32.6,3,6,stable,2.0,28,True,Finance,US,0
S001442,2026-05-14,Basic,89.0,16.0,41.7,1,4,stable,10.0,2,False,Manufacturing,US,0
S001443,2026-05-15,Basic,59.0,15.0,53.0,1,8,declining,7.0,26,False,Manufacturing,US,0
S001444,2026-05-13,Basic,30.0,17.0,27.5,1,7,increasing,5.0,18,True,Retail,US,1
S001445,2026-05-18,Basic,38.0,12.0,21.2,0,1,increasing,,34,False,Tech,US,1
S001446,2026-05-14,Premium,128.0,16.0,20.5,0,4,stable,0.0,7,False,Tech,US,1
S001447,2026-05-17,Enterprise,538.0,13.0,13.4,2,5,stable,5.0,18,False,Healthcare,FR,0
S001448,2026-05-16,Premium,,14.0,30.4,3,2,increasing,2.0,15,False,Finance,US,1
S001449,2026-05-15,Premium,119.0,15.0,19.1,0,3,stable,4.0,30,True,Healthcare,DE,0
S001450,2026-05-12,Basic,95.0,18.0,31.2,3,3,stable,5.0,9,False,Retail,UK,1
S001451,2026-05-04,Premium,136.0,26.0,13.8,3,1,increasing,1.0,15,False,Tech,CA,0
S001452,2026-05-11,Premium,258.0,19.0,19.4,0,1,declining,3.0,18,False,Tech,Other,0
S001453,2026-05-11,Enterprise,365.0,19.0,30.2,1,2,stable,2.0,21,False,Finance,US,1
S001454,2026-05-13,Enterprise,590.0,17.0,23.5,2,6,stable,5.0,9,False,Tech,US,0
S001455,2026-05-11,Basic,65.0,,2.0,0,5,declining,6.0,15,False,Healthcare,FR,0
S001456,2026-05-16,Basic,75.0,14.0,24.8,3,4,stable,9.0,11,False,Retail,US,1
S001457,2026-05-15,Basic,40.0,15.0,15.4,0,2,stable,2.0,6,False,Finance,US,0
S001458,2026-05-13,Basic,93.0,17.0,39.2,3,6,stable,,7,True,Retail,US,1
S001459,2026-05-12,Enterprise,396.0,18.0,36.7,0,3,declining,6.0,8,False,Finance,AU,1
S001460,2026-05-14,Basic,98.0,16.0,1.0,1,2,stable,2.0,22,False,Retail,US,1
S001461,2026-05-16,Premium,254.0,14.0,34.6,2,4,declining,5.0,27,False,Tech,UK,0
S001462,2026-05-13,Premium,115.0,17.0,29.7,2,3,declining,10.0,25,True,Retail,US,1
S001463,2026-05-16,Basic,46.0,14.0,7.2,0,6,declining,4.0,1,False,Retail,DE,0
S001464,2026-05-13,Basic,66.0,17.0,35.5,2,7,stable,6.0,20,False,Tech,US,1
S001465,2026-05-19,Premium,106.0,11.0,9.6,0,3,stable,9.0,9,False,Healthcare,AU,0
S001466,2026-05-18,Premium,255.0,12.0,38.7,1,5,stable,4.0,36,True,Manufacturing,FR,0
S001467,2026-05-18,Basic,65.0,12.0,17.2,0,5,stable,1.0,6,False,Tech,US,0
S001468,2026-05-17,Basic,77.0,13.0,6.8,5,5,stable,2.0,16,True,Retail,US,0
S001469,2026-05-15,Premium,193.0,15.0,50.4,1,6,stable,0.0,21,True,Education,CA,0
S001470,2026-05-13,Basic,87.0,17.0,6.4,3,4,declining,4.0,7,False,Manufacturing,FR,0
S001471,2026-05-15,Enterprise,557.0,15.0,15.3,0,4,declining,,2,False,Finance,US,0
S001472,2026-05-17,Basic,84.0,13.0,,0,4,increasing,,30,True,Healthcare,US,0
S001473,2026-05-19,Basic,83.0,11.0,19.5,2,4,stable,2.0,12,False,Education,US,1
S001474,2026-05-17,Basic,53.0,13.0,33.4,2,2,declining,10.0,17,True,Healthcare,US,0
S001475,2026-05-18,Premium,228.0,12.0,25.7,0,4,declining,5.0,27,False,Tech,US,0
S001476,2026-05-11,Premium,227.0,19.0,37.1,0,5,increasing,2.0,14,False,Tech,US,1
S001477,2026-05-11,Basic,64.0,19.0,29.5,2,4,declining,1.0,17,False,Retail,US,0
S001478,2026-05-15,Enterprise,840.0,15.0,4.9,1,6,declining,8.0,20,False,Finance,CA,1
S001479,2026-05-15,Basic,31.0,15.0,31.6,1,4,increasing,9.0,28,True,Tech,FR,0
S001480,2026-05-10,Basic,63.0,20.0,27.8,1,3,declining,0.0,5,True,Tech,CA,1
S001481,2026-05-11,Basic,73.0,19.0,17.5,1,5,stable,6.0,36,False,Retail,DE,0
S001482,2026-05-15,Basic,67.0,15.0,49.9,3,4,stable,8.0,33,False,Finance,DE,0
S001483,2026-05-17,Premium,,13.0,32.3,2,5,increasing,10.0,23,False,Manufacturing,US,1
S001484,2026-05-13,Basic,442.94565111639395,,36.3,0,2,increasing,9.0,30,True,Retail,DE,0
S001485,2026-05-12,Premium,143.0,18.0,36.7,2,1,stable,5.0,26,False,Education,US,0
S001486,2026-05-10,Basic,82.0,20.0,20.0,0,6,increasing,3.0,34,True,Manufacturing,UK,0
S001487,2026-05-11,Enterprise,983.0,19.0,32.6,0,3,stable,10.0,2,False,Tech,Other,1
S001488,2026-05-21,Basic,71.0,9.0,28.8,1,3,increasing,7.0,18,False,Healthcare,AU,1
S001489,2026-05-16,Enterprise,931.0,14.0,18.3,0,2,increasing,2.0,36,False,Tech,US,1
S001490,2026-05-10,Basic,34.0,20.0,10.3,0,4,stable,,12,False,Education,FR,0
S001491,2026-05-16,Basic,,14.0,25.3,2,6,stable,5.0,31,False,Tech,US,0
S001492,2026-05-20,Premium,256.0,10.0,32.0,1,3,increasing,7.0,6,False,Healthcare,US,1
S001493,2026-05-09,Premium,108.0,21.0,25.2,0,3,increasing,5.0,1,False,Manufacturing,US,1
S001494,2026-05-18,Premium,240.0,12.0,22.8,1,2,stable,6.0,24,False,Tech,US,1
S001495,2026-05-15,Basic,34.0,15.0,25.3,4,8,stable,5.0,34,False,Manufacturing,DE,1
S001496,2026-05-20,Premium,211.0,10.0,21.6,4,4,declining,0.0,9,True,Tech,US,0
S001497,2026-05-14,Enterprise,317.0,16.0,43.6,1,7,stable,6.0,30,False,Finance,US,0
S001498,2026-05-16,Premium,284.0,14.0,28.2,2,5,increasing,2.0,11,False,Finance,Other,1
S001499,2026-05-17,Basic,53.0,13.0,19.2,1,5,declining,0.0,36,True,Finance,UK,0
S001500,2026-05-17,Premium,157.0,13.0,3.3,2,3,declining,2.0,1,False,Healthcare,US,0
S001501,2026-05-16,Premium,237.0,14.0,22.6,0,4,declining,,27,False,Manufacturing,UK,0
S001502,2026-05-11,Enterprise,668.0,19.0,18.1,0,4,stable,1.0,35,False,Tech,UK,0
S001503,2026-05-21,Basic,42.0,,17.6,1,3,declining,7.0,20,False,Healthcare,UK,1
S001504,2026-05-16,Basic,84.0,95.16405984318149,36.3,3,2,stable,1.0,31,False,Manufacturing,DE,0
S001505,2026-05-11,Premium,132.0,19.0,26.0,1,8,increasing,6.0,3,False,Retail,AU,0
S001506,2026-05-21,Premium,208.0,9.0,4.8,4,1,stable,9.0,26,False,Tech,US,1
S001507,2026-05-12,Premium,237.0,18.0,32.4,2,4,declining,4.0,2,True,Education,UK,0
S001508,2026-05-11,Basic,66.0,19.0,6.0,2,3,stable,2.0,28,False,Tech,US,0
S001509,2026-05-12,Basic,74.0,18.0,33.3,1,3,stable,3.0,7,True,Healthcare,CA,0
S001510,2026-05-15,Premium,272.0,15.0,19.3,0,5,increasing,9.0,30,False,Healthcare,US,0
S001511,2026-05-17,Basic,83.0,13.0,109.35900626422158,4,3,declining,,20,False,Retail,US,0
S001512,2026-05-14,Basic,47.0,16.0,24.7,3,4,stable,10.0,8,False,Tech,Other,1
S001513,2026-05-16,Premium,210.0,14.0,23.2,1,6,stable,2.0,30,True,Tech,UK,0
S001514,2026-05-19,Premium,197.0,,27.5,0,5,stable,4.0,17,False,Retail,US,0
S001515,2026-05-21,Enterprise,494.0,9.0,26.0,1,5,stable,3.0,34,False,Tech,US,0
S001516,2026-05-17,Basic,33.0,,47.4,2,5,increasing,3.0,16,False,Finance,US,1
S001517,2026-05-12,Basic,47.0,18.0,,4,4,increasing,2.0,16,True,Retail,Other,0
S001518,2026-05-17,Enterprise,472.0,13.0,28.0,0,4,increasing,,2,False,Healthcare,US,0
S001519,2026-05-17,Basic,83.0,13.0,16.5,2,5,increasing,0.0,8,False,Tech,US,0
S001520,2026-05-14,Basic,48.0,16.0,29.6,2,1,increasing,10.0,23,True,Tech,UK,1
S001521,2026-05-15,Basic,47.0,15.0,12.7,1,3,increasing,8.0,10,True,Education,US,0
S001522,2026-05-15,Premium,237.0,15.0,38.8,1,2,declining,1.0,5,True,Finance,US,1
S001523,2026-05-12,Enterprise,631.0,18.0,7.2,1,7,increasing,6.0,9,False,Tech,CA,0
S001524,2026-05-16,Premium,,14.0,14.9,1,2,declining,3.0,21,False,Tech,US,1
S001525,2026-05-15,Premium,245.0,15.0,5.5,0,5,stable,2.0,14,False,Tech,AU,0
S001526,2026-05-10,Basic,56.0,20.0,30.0,2,3,increasing,8.0,27,True,Education,FR,1
S001527,2026-05-07,Basic,61.0,23.0,19.9,2,5,stable,4.0,34,False,Tech,US,0
S001528,2026-05-12,Basic,64.0,18.0,33.2,0,3,stable,0.0,4,True,Tech,FR,0
S001529,2026-05-12,Basic,67.0,18.0,13.3,1,3,increasing,4.0,3,True,Finance,FR,1
S001530,2026-05-12,Basic,56.0,18.0,31.4,5,4,increasing,4.0,7,True,Tech,DE,0
S001531,2026-05-13,Basic,97.0,17.0,32.0,1,6,increasing,3.0,1,False,Tech,UK,0
S001532,2026-05-15,Basic,49.0,15.0,27.5,2,4,declining,1.0,32,False,Education,US,1
S001533,2026-05-13,Premium,253.0,17.0,25.4,0,5,increasing,7.0,27,True,Retail,US,1
S001534,2026-05-17,Premium,175.0,96.59480786120913,26.6,3,4,stable,8.0,27,True,Tech,FR,0
S001535,2026-05-16,Basic,63.0,14.0,14.1,4,3,increasing,9.0,34,False,Finance,US,0
S001536,2026-05-15,Basic,88.0,15.0,12.1,1,2,stable,2.0,29,True,Tech,US,0
S001537,2026-05-12,Premium,171.0,18.0,31.5,1,5,increasing,,30,True,Tech,UK,0
S001538,2026-05-15,Premium,961.121696004283,15.0,20.6,2,4,stable,6.0,6,False,Healthcare,US,1
S001539,2026-05-15,Premium,152.0,15.0,30.4,0,4,declining,2.0,32,False,Finance,FR,0
S001540,2026-05-13,Basic,79.0,17.0,43.6,1,6,declining,6.0,25,False,Retail,CA,1
S001541,2026-05-16,Premium,143.0,14.0,19.5,0,1,stable,3.0,6,True,Manufacturing,CA,0
S001542,2026-05-16,Basic,96.0,14.0,17.8,1,3,increasing,10.0,5,False,Tech,US,0
S001543,2026-05-09,Basic,64.0,21.0,21.1,1,6,declining,8.0,27,False,Education,US,1
S001544,2026-05-19,Basic,29.0,11.0,25.5,2,5,stable,0.0,16,False,Finance,CA,0
S001545,2026-05-11,Basic,92.0,19.0,32.4,1,5,increasing,2.0,12,False,Tech,US,1
S001546,2026-05-17,Basic,76.0,13.0,24.7,1,7,declining,5.0,2,False,Manufacturing,DE,0
S001547,2026-05-05,Basic,85.0,25.0,49.9,0,3,stable,0.0,15,False,Tech,UK,1
S001548,2026-05-15,Premium,176.0,15.0,30.1,4,2,declining,9.0,12,False,Healthcare,US,1
S001549,2026-05-15,Basic,61.0,15.0,34.4,0,8,stable,10.0,11,True,Retail,US,0
S001550,2026-05-18,Basic,61.0,12.0,24.6,3,3,stable,5.0,35,True,Tech,DE,0
S001551,2026-05-16,Basic,47.0,14.0,37.1,3,3,stable,3.0,8,True,Manufacturing,US,0
S001552,2026-05-11,Basic,88.0,19.0,22.5,2,7,stable,10.0,26,False,Tech,CA,0
S001553,2026-05-18,Basic,42.0,12.0,17.3,2,8,stable,1.0,24,False,Manufacturing,UK,0
S001554,2026-05-15,Basic,34.0,99.67753071221205,35.9,3,0,declining,,2,False,Tech,US,1
S001555,2026-05-12,Basic,45.0,18.0,24.3,3,3,increasing,6.0,1,True,Tech,DE,0
S001556,2026-05-18,Premium,242.0,12.0,27.9,0,6,increasing,5.0,28,False,Finance,US,0
S001557,2026-05-14,Enterprise,714.0,16.0,36.8,0,5,declining,2.0,19,False,Manufacturing,US,0
S001558,2026-05-13,Basic,69.0,17.0,26.7,2,4,declining,8.0,15,False,Tech,Other,1
S001559,2026-05-15,Premium,198.0,15.0,23.2,1,1,stable,5.0,17,True,Manufacturing,DE,0
S001560,2026-05-10,Enterprise,848.0,20.0,18.6,0,7,increasing,4.0,11,True,Tech,UK,0
S001561,2026-05-18,Enterprise,398.0,12.0,37.7,2,5,increasing,2.0,34,False,Finance,CA,0
S001562,2026-05-12,Premium,120.0,18.0,20.9,1,2,stable,2.0,7,True,Finance,UK,1
S001563,2026-05-18,Enterprise,421.0,12.0,24.4,5,5,declining,9.0,8,False,Tech,US,0
S001564,2026-05-19,Enterprise,701.0,11.0,28.4,4,1,stable,1.0,16,False,Education,US,1
S001565,2026-05-07,Premium,172.0,23.0,28.4,4,6,declining,3.0,6,False,Finance,US,0
S001566,2026-05-12,Basic,63.0,18.0,37.2,1,6,stable,9.0,10,False,Healthcare,US,1
S001567,2026-05-11,Basic,71.0,19.0,24.2,2,2,declining,,24,True,Healthcare,UK,1
S001568,2026-05-16,Basic,44.0,14.0,41.5,1,9,stable,1.0,34,False,Finance,FR,1
S001569,2026-05-13,Basic,40.0,17.0,22.0,1,3,stable,5.0,2,False,Healthcare,US,1
S001570,2026-05-14,Basic,63.0,16.0,29.4,3,3,stable,1.0,26,False,Manufacturing,UK,1
S001571,2026-05-12,Basic,79.0,18.0,22.8,3,4,increasing,10.0,8,False,Healthcare,CA,0
S001572,2026-05-17,Premium,191.0,99.30765400710025,50.1,1,1,declining,4.0,33,True,Finance,Other,1
S001573,2026-05-09,Premium,182.0,21.0,20.8,1,3,increasing,8.0,27,False,Healthcare,US,0
S001574,2026-05-10,Premium,189.0,20.0,21.9,2,4,increasing,10.0,2,False,Healthcare,AU,1
S001575,2026-05-12,Basic,52.0,18.0,26.4,1,0,declining,9.0,25,False,Finance,CA,1
S001576,2026-05-12,Basic,52.0,18.0,21.8,1,5,increasing,6.0,2,True,Healthcare,US,0
S001577,2026-05-18,Premium,298.0,,28.8,4,4,declining,2.0,15,False,Finance,US,0
S001578,2026-05-13,Premium,105.0,17.0,39.7,2,6,declining,3.0,23,True,Retail,US,0
S001579,2026-05-11,Enterprise,714.0,19.0,26.8,1,11,stable,9.0,31,True,Education,DE,1
S001580,2026-05-17,Enterprise,574.0,13.0,27.2,3,3,declining,10.0,23,True,Education,UK,0
S001581,2026-05-12,Enterprise,536.0,18.0,22.3,2,5,declining,3.0,30,True,Manufacturing,UK,0
S001582,2026-05-09,Basic,78.0,21.0,18.9,3,3,stable,3.0,26,False,Healthcare,FR,0
S001583,2026-05-14,Basic,55.0,16.0,26.2,0,3,stable,,5,False,Retail,US,1
